time,rssi_rec,rssi_send,rssi_eve_rec,rssi_eve_send
145399097,-26,-19,-43,-38
145417309,-27,-19,-41,-39
145437277,-29,-19,-41,-39
145457815,-30,-20,-38,-40
145477276,-29,-20,-37,-41
145499904,-32,-21,-36,-42
145519400,-31,-22,-37,-43
145538168,-29,-21,-37,-45
145557261,-29,-21,-36,-45
145577817,-28,-22,-35,-47
145597253,-29,-21,-38,-46
145621813,-29,-21,-36,-47
145637750,-30,-21,-37,-47
145660180,-29,-21,-37,-47
145678789,-31,-21,-38,-47
145697274,-29,-21,-38,-45
145719715,-29,-20,-37,-47
145737267,-30,-21,-37,-46
145757244,-30,-21,-37,-46
145782743,-30,-21,-39,-47
145797273,-31,-21,-35,-47
145817281,-29,-21,-38,-47
145839600,-31,-21,-38,-46
145857264,-29,-22,-38,-47
145881373,-31,-22,-37,-46
145897295,-31,-22,-37,-47
145917283,-29,-22,-39,-48
145937276,-31,-21,-36,-47
145957270,-28,-19,-39,-48
145977279,-28,-19,-37,-48
145997286,-31,-22,-39,-47
146017267,-29,-21,-38,-46
146037557,-29,-21,-38,-46
146057860,-31,-21,-39,-47
146077250,-30,-21,-37,-47
146099021,-29,-20,-38,-47
146117282,-29,-19,-37,-47
146137467,-30,-21,-37,-47
146157295,-31,-22,-38,-47
146177291,-29,-21,-37,-46
146197686,-31,-21,-39,-46
146217291,-30,-22,-36,-47
146237930,-31,-21,-39,-47
146257265,-30,-20,-40,-47
146277334,-30,-21,-39,-46
146303809,-30,-22,-37,-48
146317266,-29,-21,-37,-46
146338603,-31,-21,-37,-46
146357258,-30,-21,-38,-47
146379428,-30,-21,-37,-47
146397424,-31,-22,-36,-46
146417313,-29,-22,-40,-47
146437263,-29,-21,-38,-47
146457267,-29,-21,-38,-46
146477281,-29,-20,-39,-47
146497281,-31,-21,-37,-47
146517269,-31,-21,-39,-46
146537277,-29,-21,-37,-46
146557262,-29,-21,-38,-46
146577267,-31,-22,-37,-47
146597324,-29,-21,-39,-47
146617264,-31,-21,-36,-46
146637309,-29,-21,-38,-46
146658653,-32,-21,-38,-46
146677289,-31,-22,-36,-47
146697291,-30,-21,-37,-47
146717271,-29,-22,-37,-46
146737274,-31,-20,-38,-46
146757281,-29,-21,-39,-47
146777266,-32,-21,-37,-46
146797255,-29,-22,-38,-47
146817281,-28,-21,-39,-47
146839303,-29,-21,-37,-47
146857282,-31,-21,-37,-46
146877733,-29,-21,-37,-47
146897611,-31,-22,-39,-46
146918246,-31,-21,-38,-46
146937306,-29,-21,-38,-47
146957358,-29,-21,-39,-46
146977266,-29,-20,-38,-47
146998739,-29,-21,-39,-47
147017428,-29,-22,-39,-46
147037360,-32,-21,-37,-47
147057305,-30,-21,-37,-46
147077269,-28,-21,-38,-46
147097271,-29,-21,-39,-47
147117279,-29,-21,-36,-47
147137302,-29,-21,-39,-47
147157840,-31,-21,-39,-46
147178502,-31,-21,-39,-47
147198635,-29,-21,-38,-47
147217362,-29,-19,-38,-47
147237266,-30,-20,-37,-46
147260392,-30,-20,-38,-47
147277293,-29,-21,-40,-47
147301027,-31,-22,-37,-47
147317993,-29,-21,-38,-47
147337293,-30,-21,-37,-47
147357278,-31,-21,-38,-47
147377296,-30,-22,-38,-46
147397304,-30,-22,-39,-46
147417574,-30,-21,-37,-47
147437286,-31,-21,-37,-47
147457312,-30,-22,-37,-47
147481681,-30,-21,-37,-47
147497296,-31,-21,-38,-46
147517286,-30,-22,-36,-47
147537297,-29,-21,-37,-48
147560950,-30,-21,-39,-46
147577288,-31,-21,-38,-46
147597284,-31,-21,-37,-46
147617308,-29,-19,-39,-47
147638123,-30,-22,-38,-46
147657298,-30,-20,-38,-46
147682553,-31,-22,-37,-48
147697410,-29,-21,-38,-46
147717279,-31,-21,-39,-47
147737485,-29,-22,-39,-46
147757407,-31,-22,-38,-46
147777298,-30,-22,-39,-46
147797857,-29,-20,-38,-47
147817274,-31,-21,-38,-47
147839826,-29,-22,-38,-46
147857961,-30,-21,-38,-47
147877277,-28,-22,-38,-48
147897307,-31,-21,-38,-47
147917344,-29,-21,-38,-46
147937996,-29,-20,-38,-46
147957314,-29,-20,-37,-47
147977307,-30,-22,-38,-47
147998397,-32,-20,-39,-47
148017849,-30,-21,-37,-47
148037958,-29,-22,-37,-47
148060087,-29,-21,-39,-48
148084267,-29,-20,-36,-46
148101411,-32,-21,-37,-47
148118594,-31,-21,-37,-48
148137312,-29,-20,-39,-48
148157297,-31,-22,-36,-46
148177344,-30,-22,-37,-47
148197304,-31,-21,-39,-48
148217317,-29,-22,-37,-46
148237291,-31,-20,-39,-48
148257317,-28,-21,-39,-48
148277547,-31,-21,-39,-46
148297844,-28,-20,-39,-47
148317280,-30,-21,-38,-46
148337767,-29,-21,-39,-47
148357298,-31,-21,-40,-46
148377304,-30,-19,-37,-47
148397318,-29,-21,-37,-47
148417319,-29,-21,-37,-47
148438297,-30,-21,-38,-48
148457327,-30,-21,-40,-46
148477284,-31,-21,-37,-48
148499741,-30,-21,-39,-48
148517278,-29,-18,-37,-47
148538990,-30,-21,-38,-47
148557306,-31,-21,-38,-48
148577293,-29,-20,-36,-45
148597304,-31,-21,-38,-48
148618561,-29,-20,-39,-46
148638146,-29,-20,-39,-48
148659272,-30,-22,-37,-46
148677308,-29,-20,-40,-48
148697360,-30,-21,-40,-47
148717307,-29,-21,-38,-46
148737293,-29,-22,-39,-48
148761823,-31,-21,-39,-46
148777319,-29,-21,-37,-46
148797302,-32,-20,-37,-48
148817321,-28,-21,-38,-46
148837356,-30,-21,-37,-46
148857323,-29,-21,-38,-47
148879942,-31,-20,-38,-47
148898672,-30,-21,-39,-48
148917297,-29,-21,-38,-47
148939470,-29,-19,-38,-48
148957361,-31,-21,-36,-47
148977314,-29,-19,-40,-46
148997297,-29,-21,-39,-48
149017295,-29,-21,-39,-47
149041842,-29,-21,-38,-47
149058359,-28,-19,-37,-48
149077311,-31,-20,-37,-47
149097289,-31,-21,-40,-47
149117294,-29,-22,-38,-48
149137320,-30,-21,-36,-48
149157298,-29,-21,-37,-46
149178898,-30,-21,-38,-48
149197345,-30,-22,-39,-46
149217330,-29,-22,-39,-48
149237304,-30,-21,-40,-47
149257529,-30,-21,-39,-47
149277356,-31,-21,-40,-48
149297324,-29,-21,-36,-46
149317313,-31,-20,-39,-46
149337295,-29,-21,-39,-48
149357307,-31,-20,-36,-46
149378346,-28,-21,-38,-46
149397344,-30,-21,-39,-46
149422351,-28,-20,-37,-46
149437760,-31,-21,-38,-48
149457372,-30,-21,-39,-46
149478267,-29,-21,-47,-36
149497333,-30,-22,-47,-37
149517314,-29,-19,-47,-38
149537316,-30,-20,-46,-37
149557497,-30,-21,-46,-38
149577465,-28,-22,-48,-39
149597319,-31,-21,-47,-38
149617316,-30,-22,-48,-37
149642566,-29,-20,-47,-38
149657318,-28,-21,-47,-39
149677316,-30,-21,-46,-38
149698111,-30,-21,-47,-37
149718067,-29,-22,-46,-38
149737353,-29,-22,-47,-36
149758673,-29,-21,-47,-36
149777334,-29,-22,-46,-37
149797306,-31,-21,-48,-37
149820292,-30,-21,-47,-38
149837323,-31,-21,-47,-38
149857786,-30,-21,-48,-39
149877304,-31,-21,-48,-38
149897334,-30,-21,-48,-38
149917305,-29,-21,-46,-38
149942769,-29,-21,-46,-39
149957314,-32,-20,-47,-38
149977583,-29,-21,-47,-39
149997311,-31,-22,-48,-37
150017305,-29,-21,-47,-39
150037301,-30,-20,-47,-39
150058200,-29,-21,-48,-37
150077296,-29,-21,-46,-37
150097324,-29,-21,-46,-37
150117296,-30,-21,-48,-39
150137342,-30,-21,-47,-36
150157819,-31,-21,-48,-38
150178548,-30,-21,-46,-38
150198528,-31,-21,-46,-37
150217331,-29,-21,-47,-39
150237371,-31,-21,-46,-37
150257446,-30,-22,-48,-39
150277300,-32,-21,-48,-39
150297476,-31,-21,-47,-39
150317324,-29,-20,-46,-39
150338823,-31,-21,-47,-37
150359350,-29,-22,-47,-38
150377323,-29,-21,-47,-38
150402985,-29,-21,-48,-38
150418250,-30,-19,-48,-39
150437308,-31,-21,-46,-37
150457949,-28,-21,-46,-39
150477348,-29,-21,-47,-38
150497328,-29,-21,-46,-37
150517342,-31,-21,-46,-36
150537314,-31,-21,-46,-38
150558115,-31,-21,-48,-37
150577881,-30,-20,-48,-38
150597325,-31,-21,-48,-39
150617713,-31,-21,-48,-37
150640011,-31,-20,-48,-38
150657348,-30,-19,-46,-39
150677320,-30,-21,-46,-39
150697316,-30,-21,-47,-36
150717315,-29,-21,-48,-40
150737374,-30,-21,-47,-37
150757322,-30,-22,-48,-36
150777351,-29,-21,-46,-39
150797316,-31,-22,-47,-37
150817335,-30,-22,-47,-39
150846083,-31,-21,-47,-38
150857342,-29,-19,-46,-37
150877304,-29,-21,-48,-38
150897341,-30,-21,-46,-37
150917288,-29,-21,-47,-39
150937320,-29,-20,-47,-37
150959550,-31,-21,-46,-38
150977343,-30,-21,-47,-37
150997365,-30,-21,-47,-38
151017467,-29,-21,-47,-39
151037323,-31,-22,-48,-38
151057824,-29,-20,-48,-36
151077331,-31,-19,-46,-37
151097324,-30,-21,-47,-36
151117313,-29,-21,-47,-37
151137329,-28,-21,-46,-39
151157324,-29,-20,-47,-37
151178772,-29,-21,-48,-37
151197453,-31,-21,-48,-39
151219111,-29,-20,-46,-39
151237320,-29,-21,-48,-38
151259083,-29,-18,-47,-37
151277332,-29,-21,-46,-37
151298267,-29,-21,-47,-35
151317686,-30,-20,-46,-37
151337342,-29,-22,-47,-39
151360488,-31,-21,-47,-38
151377344,-29,-19,-47,-37
151397409,-30,-21,-48,-38
151417337,-31,-21,-48,-37
151437326,-31,-22,-47,-38
151458857,-30,-20,-47,-36
151477326,-31,-21,-47,-36
151499513,-30,-21,-47,-38
151517395,-31,-21,-47,-40
151537339,-29,-21,-48,-36
151557322,-31,-20,-48,-38
151577346,-30,-21,-48,-39
151597341,-28,-21,-48,-36
151617342,-30,-21,-48,-38
151637309,-29,-21,-48,-39
151657331,-29,-22,-48,-39
151678393,-29,-22,-47,-37
151697336,-28,-22,-48,-38
151720482,-30,-21,-47,-38
151737332,-29,-21,-48,-37
151757378,-30,-22,-46,-37
151777358,-29,-21,-48,-39
151798022,-31,-22,-47,-37
151818068,-29,-21,-46,-38
151837344,-31,-21,-47,-38
151857354,-30,-21,-48,-38
151879347,-28,-21,-47,-37
151897339,-29,-21,-48,-38
151917345,-29,-21,-48,-36
151937339,-29,-21,-48,-37
151957365,-30,-20,-48,-36
151977337,-29,-21,-48,-37
151997783,-29,-22,-48,-38
152017411,-29,-21,-46,-38
152038297,-30,-19,-46,-36
152057340,-29,-21,-46,-38
152077318,-29,-21,-47,-37
152097323,-31,-20,-47,-36
152117321,-29,-19,-46,-38
152137437,-29,-21,-47,-38
152157320,-30,-22,-46,-39
152177353,-30,-21,-46,-39
152197344,-30,-21,-47,-38
152217353,-30,-21,-47,-35
152237340,-29,-21,-48,-38
152257364,-29,-21,-48,-37
152280249,-31,-21,-48,-37
152297432,-30,-21,-47,-39
152318707,-29,-20,-48,-36
152337348,-30,-21,-48,-37
152357336,-29,-22,-47,-37
152380284,-29,-20,-48,-37
152397384,-29,-21,-47,-38
152417370,-30,-21,-46,-37
152437349,-29,-21,-48,-38
152457342,-31,-21,-47,-38
152482683,-31,-21,-46,-37
152497336,-30,-20,-46,-39
152517350,-29,-21,-46,-38
152538359,-30,-20,-47,-37
152557346,-29,-21,-47,-37
152579444,-29,-21,-47,-39
152597734,-29,-21,-47,-38
152617347,-29,-21,-47,-37
152638065,-31,-21,-46,-38
152657509,-30,-20,-46,-39
152677356,-31,-21,-47,-38
152697345,-30,-19,-46,-37
152717331,-28,-19,-46,-38
152737351,-30,-21,-47,-37
152757378,-29,-21,-46,-36
152777351,-30,-21,-48,-38
152797375,-30,-20,-46,-36
152817403,-30,-21,-46,-39
152838835,-29,-21,-48,-36
152857565,-30,-21,-47,-38
152877328,-30,-20,-46,-37
152897384,-29,-21,-48,-38
152919390,-30,-21,-48,-38
152937360,-30,-21,-47,-39
152959955,-31,-21,-48,-38
152978963,-29,-22,-48,-39
152997362,-29,-22,-48,-38
153022821,-29,-20,-46,-37
153037622,-31,-21,-48,-37
153057369,-29,-20,-48,-39
153077383,-29,-20,-48,-35
153097547,-29,-21,-46,-39
153117361,-31,-22,-48,-36
153138137,-28,-21,-47,-39
153160918,-29,-21,-48,-38
153177358,-30,-21,-47,-39
153199508,-29,-21,-47,-39
153217341,-31,-21,-46,-39
153237339,-29,-20,-46,-37
153258327,-28,-21,-47,-37
153277362,-31,-21,-46,-37
153297556,-30,-22,-48,-39
153317361,-29,-21,-46,-38
153337348,-30,-21,-48,-38
153357355,-29,-22,-47,-38
153377353,-30,-22,-47,-39
153397387,-28,-21,-48,-38
153417390,-29,-20,-47,-38
153437354,-29,-21,-46,-39
153457375,-28,-22,-48,-39
153477357,-28,-21,-48,-37
153497340,-30,-21,-47,-38
153517346,-29,-19,-48,-38
153537337,-31,-21,-48,-37
153557395,-29,-22,-46,-39
153577341,-31,-21,-48,-38
153597369,-31,-20,-46,-39
153617349,-28,-21,-47,-36
153637342,-30,-21,-46,-37
153657362,-30,-21,-47,-39
153677368,-31,-21,-47,-38
153697371,-30,-21,-48,-38
153717361,-29,-21,-48,-37
153738588,-29,-20,-46,-38
153757363,-31,-21,-48,-39
153779409,-30,-21,-47,-37
153797346,-29,-21,-46,-38
153817894,-30,-21,-47,-39
153838132,-31,-19,-47,-37
153857377,-29,-21,-47,-37
153877747,-30,-20,-46,-38
153897403,-29,-21,-48,-37
153919163,-31,-20,-47,-38
153937359,-29,-21,-47,-39
153957394,-29,-21,-47,-37
153977384,-29,-21,-47,-37
153997349,-31,-21,-46,-37
154018990,-29,-21,-48,-39
154037357,-31,-21,-48,-38
154059547,-30,-21,-47,-39
154077850,-30,-21,-47,-37
154097377,-30,-21,-48,-39
154117341,-30,-20,-47,-37
154137364,-29,-21,-46,-39
154157348,-29,-21,-47,-37
154177358,-29,-21,-48,-38
154197370,-31,-21,-48,-36
154217366,-30,-20,-47,-40
154237353,-31,-22,-48,-38
154257359,-30,-21,-47,-39
154277350,-31,-21,-47,-36
154297376,-29,-21,-46,-37
154317353,-29,-19,-47,-36
154337704,-29,-21,-48,-39
154357378,-31,-20,-48,-37
154377350,-29,-22,-48,-39
154397385,-29,-20,-46,-37
154417381,-28,-21,-48,-39
154437364,-28,-22,-47,-39
154457352,-29,-21,-48,-36
154477360,-31,-20,-48,-38
154497364,-29,-22,-47,-39
154518121,-28,-21,-46,-38
154537388,-28,-20,-47,-36
154558008,-30,-21,-47,-38
154577437,-30,-22,-46,-39
154598373,-31,-21,-48,-38
154617384,-28,-21,-48,-37
154637355,-29,-21,-46,-37
154657732,-29,-20,-47,-38
154679414,-31,-21,-48,-35
154697518,-30,-23,-47,-37
154717343,-30,-19,-46,-37
154737365,-30,-21,-48,-39
154757365,-31,-21,-46,-37
154777382,-31,-21,-48,-36
154798134,-29,-21,-46,-38
154817390,-30,-21,-46,-39
154839484,-28,-21,-48,-38
154857400,-30,-21,-46,-39
154878784,-31,-21,-47,-37
154898401,-29,-20,-48,-37
154917385,-30,-21,-47,-39
154940334,-29,-22,-47,-38
154959266,-29,-21,-47,-37
154977381,-30,-21,-47,-37
154999374,-31,-21,-47,-36
155017400,-29,-21,-47,-37
155037364,-31,-21,-46,-37
155057397,-29,-21,-46,-36
155077374,-28,-21,-48,-39
155097415,-28,-21,-47,-39
155117388,-31,-21,-46,-39
155137365,-31,-21,-47,-39
155157367,-30,-21,-46,-36
155177371,-30,-21,-47,-37
155197363,-29,-21,-46,-39
155217366,-28,-21,-47,-36
155237353,-30,-21,-48,-36
155257379,-30,-21,-47,-37
155278262,-30,-20,-46,-37
155297370,-30,-21,-47,-35
155317355,-31,-22,-47,-38
155337382,-30,-21,-47,-37
155357410,-29,-21,-46,-37
155377504,-30,-20,-46,-38
155403073,-30,-21,-48,-39
155417595,-29,-21,-48,-37
155437353,-30,-20,-47,-36
155458098,-30,-21,-47,-35
155479440,-31,-22,-46,-37
155497392,-30,-21,-47,-37
155519999,-29,-20,-48,-39
155537366,-30,-21,-46,-37
155557388,-31,-21,-47,-37
155577381,-29,-22,-46,-40
155597367,-29,-21,-48,-38
155617425,-30,-20,-48,-39
155637391,-30,-21,-47,-37
155657733,-29,-21,-46,-37
155677364,-29,-21,-46,-37
155704130,-30,-21,-47,-39
155717374,-29,-21,-48,-38
155737474,-30,-21,-46,-38
155760705,-28,-21,-46,-38
155777369,-31,-19,-46,-38
155797371,-31,-20,-47,-38
155817378,-30,-21,-48,-38
155842877,-31,-21,-48,-37
155857437,-29,-20,-47,-38
155877401,-30,-22,-46,-39
155897419,-30,-22,-47,-37
155917375,-30,-21,-47,-38
155937390,-28,-21,-46,-37
155957374,-31,-21,-46,-39
155977402,-30,-21,-46,-38
155997363,-29,-21,-47,-39
156017379,-31,-22,-46,-37
156037577,-31,-21,-46,-38
156057387,-31,-21,-48,-36
156077375,-31,-21,-46,-38
156097394,-30,-21,-48,-38
156117452,-29,-21,-47,-38
156139468,-30,-21,-46,-39
156157900,-31,-21,-47,-37
156177386,-31,-21,-46,-39
156197372,-29,-21,-47,-37
156217389,-29,-20,-46,-39
156237367,-29,-21,-48,-40
156257389,-30,-21,-46,-37
156277363,-28,-21,-47,-39
156298601,-31,-21,-46,-38
156319357,-28,-20,-47,-37
156339460,-29,-19,-47,-38
156357366,-29,-21,-47,-39
156377444,-29,-21,-46,-38
156397443,-31,-22,-46,-37
156417396,-28,-21,-47,-37
156437754,-31,-21,-46,-36
156457388,-28,-21,-47,-37
156477726,-28,-21,-46,-38
156497389,-29,-21,-46,-38
156519312,-31,-21,-47,-38
156537383,-29,-20,-46,-38
156557363,-29,-20,-46,-39
156580095,-29,-21,-48,-38
156597478,-30,-22,-47,-37
156619599,-28,-21,-46,-35
156637443,-29,-20,-47,-39
156657396,-29,-21,-48,-38
156677395,-31,-20,-46,-38
156697398,-30,-22,-47,-36
156719138,-29,-21,-46,-37
156737414,-30,-21,-48,-40
156757365,-28,-20,-48,-39
156777384,-28,-20,-46,-39
156797381,-28,-22,-46,-37
156817386,-30,-22,-47,-38
156839689,-30,-22,-47,-38
156858152,-29,-21,-47,-37
156877374,-29,-20,-48,-38
156898287,-30,-21,-48,-39
156919614,-28,-21,-46,-36
156937469,-30,-20,-47,-36
156957377,-29,-21,-46,-36
156977407,-29,-22,-47,-36
157000389,-30,-21,-46,-36
157017397,-28,-21,-47,-40
157037387,-31,-21,-48,-39
157057408,-28,-20,-48,-39
157078365,-29,-21,-48,-37
157097402,-30,-21,-46,-36
157118716,-30,-21,-47,-37
157137453,-30,-21,-47,-37
157157642,-30,-19,-47,-38
157177396,-29,-21,-47,-35
157197406,-31,-22,-48,-39
157217389,-28,-21,-47,-39
157237388,-31,-20,-46,-38
157260526,-30,-22,-48,-36
157277532,-29,-21,-46,-37
157297403,-30,-21,-48,-37
157317404,-29,-21,-47,-37
157338874,-30,-21,-47,-38
157359098,-31,-21,-47,-38
157377397,-28,-22,-47,-39
157398134,-31,-21,-47,-37
157418009,-31,-19,-48,-36
157438938,-31,-21,-48,-39
157457389,-29,-21,-48,-38
157477376,-30,-20,-47,-39
157500314,-28,-22,-48,-37
157517378,-30,-20,-47,-38
157538174,-29,-20,-48,-36
157557394,-30,-21,-46,-37
157577465,-30,-21,-46,-38
157598051,-29,-20,-48,-37
157621501,-29,-21,-47,-38
157638188,-31,-19,-48,-36
157657675,-30,-21,-48,-39
157678932,-30,-21,-48,-37
157700319,-29,-20,-47,-37
157717605,-29,-21,-47,-37
157737680,-31,-21,-47,-38
157757732,-30,-21,-47,-37
157777706,-30,-20,-48,-38
157802765,-28,-20,-46,-37
157817827,-30,-20,-46,-39
157842395,-31,-22,-48,-37
157862785,-28,-22,-46,-37
157879458,-30,-21,-47,-38
157897930,-30,-21,-46,-36
157918050,-29,-21,-47,-37
157943668,-31,-20,-46,-39
157957401,-31,-22,-48,-40
157979481,-29,-21,-48,-39
157997411,-29,-20,-48,-36
158017404,-30,-20,-47,-39
158039426,-30,-21,-47,-38
158057423,-30,-22,-47,-39
158080111,-29,-20,-47,-37
158098376,-29,-20,-47,-38
158117395,-31,-21,-47,-38
158137410,-29,-20,-47,-39
158157396,-31,-21,-48,-37
158177463,-29,-20,-46,-38
158200839,-30,-21,-48,-37
158218081,-29,-21,-47,-38
158244226,-31,-20,-47,-39
158258042,-30,-21,-46,-39
158280323,-31,-20,-48,-39
158297404,-28,-21,-47,-37
158320116,-28,-21,-46,-39
158341441,-31,-21,-48,-37
158357398,-30,-21,-48,-39
158377397,-29,-20,-48,-39
158397460,-29,-20,-47,-37
158417816,-30,-20,-48,-36
158437419,-30,-20,-48,-36
158459350,-29,-22,-47,-37
158477406,-29,-21,-47,-38
158497401,-28,-19,-48,-37
158517422,-31,-20,-47,-37
158537423,-28,-19,-46,-39
158557414,-29,-19,-48,-38
158577737,-30,-22,-46,-37
158597403,-28,-21,-47,-36
158618728,-29,-21,-48,-37
158639886,-29,-21,-46,-38
158657682,-29,-19,-47,-37
158677451,-31,-20,-47,-38
158697425,-29,-21,-46,-37
158717409,-31,-19,-47,-37
158738255,-28,-20,-48,-39
158757384,-30,-20,-47,-39
158777395,-29,-21,-46,-39
158799625,-30,-19,-46,-38
158817417,-30,-21,-48,-40
158837493,-29,-21,-47,-38
158858662,-31,-21,-47,-37
158877395,-30,-21,-48,-38
158900331,-29,-21,-48,-39
158925552,-29,-20,-48,-36
158943387,-29,-21,-48,-38
158960146,-29,-21,-47,-37
158983123,-31,-20,-47,-39
159001633,-31,-21,-48,-38
159021196,-29,-19,-47,-35
159045918,-30,-22,-46,-38
159057475,-30,-20,-46,-38
159077389,-30,-22,-47,-36
159097425,-28,-20,-47,-39
159122037,-31,-21,-48,-36
159141053,-30,-21,-46,-38
159167214,-29,-21,-47,-39
159179682,-31,-21,-47,-38
159197792,-28,-20,-47,-39
159224224,-29,-20,-46,-38
159248183,-28,-20,-47,-37
159258021,-30,-21,-47,-37
159277913,-30,-22,-46,-36
159299767,-30,-22,-48,-40
159319296,-29,-20,-47,-37
159352553,-30,-21,-48,-38
159363999,-29,-22,-48,-38
159381820,-30,-21,-47,-37
159401669,-30,-21,-47,-40
159452188,-30,-21,-48,-38
159462132,-29,-21,-47,-38
159481976,-29,-21,-47,-40
159503015,-29,-21,-46,-37
159518977,-29,-22,-46,-39
159538277,-31,-21,-46,-38
159564978,-28,-21,-46,-37
159582825,-29,-20,-47,-37
159598681,-30,-21,-47,-39
159618007,-31,-22,-47,-38
159643431,-28,-20,-47,-37
159667662,-29,-21,-47,-39
159679504,-29,-21,-47,-37
159697433,-31,-21,-47,-39
159718513,-31,-19,-47,-39
159740889,-30,-20,-46,-38
159757443,-28,-20,-48,-38
159777402,-29,-21,-46,-40
159798006,-31,-21,-48,-35
159817570,-29,-21,-48,-39
159837411,-29,-21,-46,-37
159857402,-29,-21,-46,-38
159878390,-28,-20,-47,-37
159897423,-29,-20,-47,-39
159917938,-31,-21,-48,-39
159937409,-30,-21,-47,-38
159959526,-28,-21,-46,-40
159977412,-29,-20,-48,-37
159998868,-30,-21,-47,-39
160018330,-31,-21,-47,-39
160037428,-31,-22,-46,-39
160061940,-29,-22,-47,-38
160077423,-29,-18,-46,-37
160101242,-28,-21,-48,-38
160117896,-30,-21,-48,-37
160142047,-28,-21,-46,-38
160158435,-30,-20,-46,-37
160177429,-28,-21,-47,-37
160198384,-30,-21,-46,-39
160217498,-31,-19,-46,-39
160237414,-31,-22,-46,-40
160257354,-30,-21,-47,-39
160278117,-30,-21,-47,-39
160297410,-30,-20,-48,-37
160317436,-29,-21,-48,-37
160337403,-28,-21,-47,-37
160357439,-28,-21,-47,-40
160377432,-31,-21,-46,-38
160397456,-29,-21,-46,-37
160417431,-30,-20,-48,-37
160437435,-29,-20,-47,-38
160457412,-30,-20,-47,-39
160478065,-31,-21,-48,-37
160497558,-31,-21,-46,-39
160517416,-29,-20,-48,-39
160537677,-31,-21,-48,-37
160557418,-29,-21,-47,-39
160580404,-29,-21,-48,-37
160599745,-29,-21,-48,-39
160617425,-31,-21,-46,-37
160640089,-30,-21,-48,-37
160657946,-30,-21,-46,-37
160677421,-31,-21,-48,-39
160701831,-31,-21,-48,-38
160717448,-30,-21,-46,-39
160737494,-31,-21,-48,-39
160758336,-29,-21,-46,-39
160777408,-30,-21,-48,-36
160801147,-29,-21,-47,-39
160818069,-29,-19,-45,-38
160837441,-28,-21,-47,-39
160857437,-31,-20,-46,-37
160879628,-29,-21,-48,-37
160898562,-31,-21,-47,-39
160917429,-30,-21,-46,-37
160937416,-30,-21,-47,-38
160957431,-29,-21,-47,-37
160977448,-31,-22,-47,-38
160997485,-29,-21,-47,-39
161018209,-31,-22,-46,-37
161037456,-29,-21,-46,-39
161057436,-31,-21,-48,-37
161079384,-30,-21,-47,-39
161099983,-29,-21,-48,-38
161117439,-29,-21,-48,-39
161137433,-31,-20,-48,-38
161157428,-29,-22,-47,-38
161180422,-31,-21,-46,-39
161197452,-30,-21,-46,-38
161221342,-30,-21,-46,-39
161244226,-31,-19,-48,-39
161257426,-29,-21,-47,-39
161278001,-30,-19,-46,-39
161297457,-31,-22,-46,-35
161317457,-30,-21,-46,-39
161339722,-31,-21,-48,-38
161357486,-28,-21,-47,-36
161377970,-29,-21,-46,-36
161401214,-30,-20,-47,-38
161418486,-29,-20,-48,-40
161437428,-29,-21,-46,-38
161459314,-29,-21,-47,-40
161477450,-29,-21,-47,-39
161498467,-28,-21,-47,-37
161518606,-30,-21,-47,-40
161537470,-31,-21,-47,-37
161557835,-30,-21,-48,-39
161577445,-29,-20,-45,-39
161597430,-31,-21,-47,-40
161618154,-29,-22,-46,-37
161637494,-29,-20,-47,-39
161664098,-31,-21,-48,-39
161677446,-29,-21,-48,-38
161699000,-30,-21,-48,-37
161717995,-31,-21,-47,-37
161739676,-29,-21,-47,-39
161757509,-30,-21,-46,-38
161779700,-28,-21,-48,-37
161797427,-31,-20,-46,-37
161818662,-29,-21,-48,-38
161839549,-30,-21,-47,-37
161857449,-29,-21,-48,-36
161878448,-30,-21,-48,-36
161897462,-30,-21,-46,-36
161917435,-29,-21,-46,-37
161940475,-29,-20,-46,-40
161957656,-30,-21,-48,-38
161979172,-29,-21,-47,-37
162000042,-28,-21,-47,-37
162024417,-30,-21,-47,-39
162037965,-29,-21,-48,-40
162057434,-30,-21,-48,-36
162077720,-29,-21,-47,-37
162098386,-31,-21,-48,-38
162117529,-29,-20,-46,-38
162137463,-30,-19,-46,-38
162158999,-29,-21,-47,-39
162177445,-29,-21,-47,-37
162197444,-31,-21,-48,-38
162217432,-29,-21,-47,-39
162237852,-29,-21,-46,-39
162257453,-31,-21,-46,-39
162280304,-30,-21,-46,-40
162297465,-29,-21,-46,-38
162317453,-29,-21,-47,-39
162337450,-30,-21,-46,-37
162357458,-28,-21,-47,-36
162377445,-28,-22,-48,-38
162397503,-29,-21,-46,-38
162417481,-31,-21,-46,-39
162437443,-29,-20,-48,-38
162457427,-30,-21,-47,-37
162478017,-30,-21,-47,-37
162498637,-31,-21,-46,-38
162518783,-29,-20,-47,-39
162538276,-29,-19,-47,-38
162561588,-30,-21,-47,-39
162577443,-29,-21,-46,-37
162597460,-28,-22,-47,-39
162620430,-31,-21,-46,-37
162637459,-28,-22,-48,-37
162657450,-29,-21,-47,-36
162677469,-29,-21,-48,-35
162697463,-31,-21,-47,-36
162718238,-29,-19,-47,-39
162741366,-29,-21,-46,-39
162757435,-31,-21,-48,-39
162778516,-28,-21,-46,-37
162797466,-28,-21,-47,-39
162817450,-30,-21,-46,-38
162837538,-30,-20,-47,-40
