time,rssi_rec,rssi_send,rssi_eve_rec,rssi_eve_send
538530820,-49,-53,-53,-38
538548600,-48,-55,-53,-39
538568697,-49,-54,-52,-40
538588618,-49,-54,-53,-40
538608611,-48,-54,-53,-41
538628633,-48,-53,-54,-40
538650555,-48,-53,-54,-39
538668648,-48,-54,-53,-39
538688610,-48,-55,-52,-39
538708598,-48,-53,-54,-41
538737415,-48,-52,-54,-40
538772451,-48,-52,-54,-40
538788925,-47,-52,-54,-41
538828785,-47,-53,-53,-38
538852016,-48,-53,-53,-39
538878862,-47,-53,-52,-39
538892484,-48,-54,-53,-41
538923257,-49,-52,-54,-40
538953224,-49,-54,-53,-40
538973243,-49,-54,-53,-40
538994223,-48,-52,-52,-39
539038091,-48,-54,-52,-40
539069866,-48,-52,-52,-40
539099635,-47,-52,-53,-39
539130049,-48,-54,-52,-40
539158323,-48,-53,-53,-40
539173920,-47,-53,-52,-39
547180581,-46,-51,-57,-39
547195289,-46,-50,-57,-41
547212667,-46,-50,-57,-40
547232769,-46,-50,-59,-40
547254757,-45,-51,-59,-40
547272648,-47,-50,-56,-40
547292672,-45,-50,-55,-41
547312668,-46,-50,-55,-39
547332658,-47,-51,-54,-38
547352685,-47,-51,-55,-40
547374149,-48,-53,-56,-40
547392747,-49,-54,-55,-39
547415384,-50,-56,-59,-40
547432649,-50,-56,-59,-40
547454466,-52,-57,-58,-39
547472681,-51,-55,-58,-39
547492662,-51,-55,-57,-40
547512645,-50,-54,-56,-40
547532644,-49,-54,-54,-40
547554439,-49,-54,-54,-40
547574055,-48,-52,-54,-40
547592695,-48,-51,-54,-38
547622235,-47,-51,-53,-40
547633330,-47,-51,-53,-41
547655171,-46,-50,-53,-41
547674490,-45,-50,-54,-40
547692658,-45,-50,-54,-40
547713482,-46,-49,-55,-40
547734297,-46,-52,-54,-40
547752662,-47,-50,-53,-40
547772636,-46,-51,-54,-39
547792795,-48,-50,-55,-40
547813164,-47,-51,-56,-39
547835432,-45,-51,-56,-39
547852658,-46,-51,-56,-40
547872649,-46,-50,-54,-40
547894533,-45,-50,-55,-40
547914974,-46,-51,-53,-40
547932637,-46,-50,-53,-41
547955594,-45,-50,-52,-40
547972676,-45,-51,-54,-39
547992773,-45,-49,-54,-41
548012643,-45,-49,-54,-39
548038693,-46,-50,-55,-41
548053099,-45,-50,-54,-39
548072979,-45,-52,-54,-40
548092947,-45,-49,-55,-39
548114868,-45,-49,-55,-38
548133943,-45,-50,-53,-39
548152715,-47,-50,-55,-39
548172651,-45,-51,-54,-41
548192654,-46,-50,-55,-40
548213197,-47,-51,-55,-39
548232873,-46,-51,-55,-39
548253363,-47,-52,-54,-41
548272639,-47,-50,-54,-39
548292653,-47,-52,-53,-40
548312656,-47,-51,-56,-39
548334268,-46,-50,-53,-40
548352670,-46,-51,-53,-40
548372662,-47,-49,-53,-39
548392974,-47,-51,-53,-41
548412703,-46,-51,-54,-39
548432649,-47,-50,-55,-41
548452636,-47,-52,-54,-40
548472666,-47,-51,-54,-40
548492660,-48,-52,-55,-40
548512652,-48,-51,-55,-40
548532645,-47,-52,-56,-40
548557550,-47,-51,-55,-41
548575063,-48,-52,-56,-40
548592667,-47,-53,-55,-40
548613293,-47,-52,-56,-40
548632664,-47,-52,-56,-41
548652581,-48,-54,-56,-40
548672691,-47,-52,-56,-40
548694841,-47,-51,-56,-40
548712648,-47,-50,-55,-41
548736992,-48,-51,-55,-39
548752576,-46,-50,-56,-41
548772586,-47,-50,-55,-40
548792640,-47,-52,-55,-40
548813117,-48,-51,-56,-41
548832637,-47,-53,-55,-39
548852651,-46,-52,-56,-40
548873294,-47,-51,-54,-40
548892556,-46,-51,-56,-40
548912636,-47,-51,-56,-39
548933613,-48,-51,-55,-38
548954215,-49,-52,-56,-40
548972639,-48,-52,-55,-40
548992866,-47,-51,-56,-40
549012603,-46,-51,-54,-40
549032631,-47,-52,-56,-41
549052983,-47,-52,-55,-41
549072776,-47,-51,-56,-39
549092617,-47,-53,-57,-40
549112647,-47,-51,-55,-40
549132641,-46,-51,-55,-39
549152985,-47,-52,-56,-40
549172647,-47,-50,-56,-39
549192880,-48,-51,-55,-40
549214272,-47,-53,-56,-39
549232900,-47,-51,-55,-39
549252620,-46,-50,-56,-40
549272610,-47,-51,-56,-39
549294618,-47,-51,-56,-40
549315345,-48,-51,-55,-40
549332575,-47,-52,-54,-40
549353763,-47,-51,-54,-39
549372639,-47,-51,-56,-40
549393820,-46,-50,-56,-41
549412562,-46,-50,-55,-39
549432684,-47,-51,-55,-40
549471738,-47,-51,-54,-39
549492790,-47,-51,-54,-40
549532617,-45,-52,-55,-40
549552628,-46,-51,-55,-40
549575184,-46,-52,-55,-39
549592636,-47,-51,-55,-40
549635971,-47,-51,-56,-41
549665764,-47,-50,-55,-40
549672609,-46,-50,-55,-40
549693459,-47,-52,-54,-40
549712639,-47,-52,-56,-40
549732653,-48,-50,-55,-38
549781806,-46,-52,-55,-38
549792667,-47,-51,-55,-41
549812629,-47,-52,-55,-40
549832636,-47,-52,-56,-39
549852709,-47,-52,-56,-40
549880545,-49,-51,-56,-40
549892640,-46,-52,-56,-40
549912626,-46,-51,-57,-40
549940767,-47,-51,-55,-39
549952674,-46,-52,-56,-40
549972572,-47,-51,-56,-40
549992619,-47,-50,-55,-40
550016604,-47,-51,-56,-39
550032786,-47,-52,-56,-40
550083323,-47,-51,-56,-41
550092667,-49,-50,-57,-39
550112618,-47,-52,-56,-40
550138709,-47,-52,-55,-41
550157714,-47,-51,-57,-40
550183695,-46,-51,-56,-40
558002663,-40,-45,-44,-40
558032649,-39,-44,-47,-40
558071325,-40,-46,-50,-41
558095549,-45,-51,-51,-39
558115812,-51,-46,-49,-39
558179779,-35,-40,-52,-40
558217367,-31,-39,-46,-40
558232329,-32,-39,-43,-39
558251732,-33,-41,-43,-41
558270222,-35,-43,-43,-40
558292211,-39,-44,-46,-40
558315606,-44,-51,-48,-41
558335256,-51,-59,-45,-41
558371705,-51,-49,-42,-40
558399869,-42,-47,-39,-41
558422064,-41,-45,-37,-41
558468247,-35,-39,-33,-39
558490655,-31,-38,-35,-40
558548017,-31,-36,-35,-38
558569500,-32,-37,-35,-40
558598676,-35,-41,-37,-41
558622125,-34,-41,-37,-40
558649555,-36,-42,-36,-39
558669567,-33,-40,-36,-39
558689437,-33,-40,-36,-40
558709432,-31,-38,-36,-38
558729505,-29,-35,-35,-39
558751168,-27,-35,-34,-38
558782403,-26,-34,-33,-40
558817215,-25,-32,-32,-41
558841601,-24,-31,-29,-39
558859992,-24,-31,-30,-41
558894308,-23,-29,-28,-39
558909670,-24,-29,-29,-41
558930890,-24,-32,-31,-39
558959333,-23,-30,-31,-40
558973403,-24,-33,-30,-39
558998600,-24,-32,-31,-40
559015309,-25,-30,-30,-39
559033115,-24,-32,-31,-40
559079093,-24,-34,-31,-40
559094658,-24,-32,-32,-39
559130759,-22,-32,-31,-39
559155167,-23,-29,-30,-40
559195339,-23,-31,-32,-39
559232270,-23,-29,-33,-41
559253058,-23,-28,-34,-39
559275199,-22,-30,-35,-40
559291053,-21,-30,-34,-40
559317703,-21,-29,-33,-40
559345290,-21,-29,-34,-41
559369544,-21,-29,-35,-39
559389980,-20,-29,-35,-40
559434740,-19,-29,-36,-41
559450816,-20,-29,-35,-40
559479121,-21,-29,-38,-40
559501927,-20,-27,-38,-40
559538398,-19,-29,-39,-41
559551001,-19,-28,-37,-40
559581918,-20,-27,-38,-40
559620024,-19,-30,-42,-40
559629492,-22,-30,-44,-40
559655669,-22,-29,-45,-41
559669680,-22,-30,-45,-40
559692061,-23,-31,-45,-40
559709403,-23,-31,-45,-39
559730660,-21,-29,-45,-40
559749460,-24,-32,-46,-39
559769443,-24,-31,-45,-39
559790405,-23,-31,-43,-41
559810104,-22,-32,-44,-39
559836612,-23,-31,-43,-40
559852075,-24,-30,-44,-40
559887939,-23,-30,-44,-41
559914100,-23,-30,-43,-40
559949406,-23,-29,-42,-40
559969453,-24,-32,-40,-39
559989392,-23,-32,-41,-40
560009524,-21,-33,-42,-40
560029322,-23,-32,-40,-39
560049360,-23,-32,-41,-40
560069501,-22,-32,-42,-39
560093395,-23,-31,-41,-40
560109522,-23,-32,-41,-37
560130781,-21,-31,-40,-39
560154092,-23,-29,-42,-40
560179142,-23,-31,-41,-38
560216926,-23,-32,-40,-40
560231033,-23,-32,-40,-38
560255430,-23,-30,-42,-38
560299140,-23,-31,-42,-39
560335648,-24,-33,-41,-38
560364525,-24,-30,-41,-40
560390060,-24,-32,-42,-39
560417360,-24,-33,-42,-39
560433515,-24,-33,-41,-39
560474457,-23,-31,-42,-39
560489397,-24,-32,-42,-40
560520745,-24,-32,-41,-40
560530495,-23,-31,-42,-38
560555062,-24,-33,-40,-40
560569554,-25,-30,-41,-39
560602466,-25,-31,-42,-38
560622521,-24,-31,-42,-38
560657109,-22,-30,-42,-39
560673295,-23,-32,-41,-40
560695915,-23,-32,-42,-40
560746390,-22,-32,-42,-38
560775725,-23,-30,-40,-39
560807325,-22,-31,-40,-39
560858216,-23,-30,-41,-39
560876262,-22,-31,-41,-39
560914380,-24,-31,-41,-39
560954227,-23,-30,-41,-38
560998553,-23,-30,-41,-40
561023522,-23,-30,-40,-38
561051449,-23,-30,-40,-39
561098495,-24,-30,-40,-40
561134713,-23,-32,-40,-39
561150663,-23,-32,-39,-38
561173190,-23,-31,-40,-38
561195502,-23,-29,-40,-39
561241584,-22,-32,-42,-40
561269758,-22,-31,-40,-40
561294886,-24,-32,-39,-39
561310235,-23,-29,-39,-40
561337042,-21,-32,-39,-40
561356919,-21,-30,-40,-39
561392263,-23,-32,-41,-40
561417656,-23,-31,-39,-41
561450685,-24,-31,-40,-40
561473964,-24,-31,-41,-40
561496636,-24,-30,-41,-40
561528288,-23,-32,-40,-40
561550945,-24,-32,-40,-40
561573892,-24,-29,-39,-40
561595023,-24,-34,-40,-38
561620736,-24,-33,-40,-41
561659729,-24,-34,-40,-39
561672197,-24,-32,-39,-41
561694384,-25,-34,-41,-41
561730321,-26,-34,-39,-41
561779123,-25,-34,-39,-39
561794765,-24,-34,-40,-40
561813355,-25,-33,-41,-40
561842578,-26,-33,-40,-40
561853162,-24,-32,-40,-40
561873910,-25,-32,-39,-39
561895905,-25,-33,-41,-39
561913785,-24,-32,-39,-39
561936110,-23,-32,-40,-39
561972229,-23,-31,-40,-39
561998639,-25,-34,-40,-40
562019192,-24,-32,-40,-41
562054857,-23,-33,-41,-40
562097633,-23,-34,-41,-41
562113146,-24,-32,-42,-40
562129480,-24,-34,-42,-40
562154740,-24,-34,-42,-41
562175747,-24,-34,-43,-40
562196484,-25,-33,-43,-40
562212724,-25,-34,-43,-40
562231249,-25,-33,-42,-41
562261125,-22,-33,-45,-40
562274470,-25,-30,-44,-40
562296123,-24,-30,-47,-40
562321278,-24,-30,-44,-39
562358237,-23,-31,-44,-40
562396001,-23,-33,-41,-38
562434718,-24,-33,-39,-38
562471645,-23,-31,-40,-40
562500236,-23,-31,-40,-39
562519801,-24,-32,-40,-40
562534423,-24,-31,-40,-39
562573877,-24,-33,-40,-39
562595185,-25,-31,-40,-41
562616211,-24,-32,-39,-40
562652524,-24,-32,-40,-40
562676754,-22,-31,-41,-40
562689652,-23,-31,-41,-41
562716264,-24,-32,-41,-40
562732508,-24,-32,-41,-38
562755908,-23,-30,-41,-41
562772826,-24,-33,-41,-39
562793547,-24,-33,-41,-40
562811511,-25,-31,-41,-40
562834057,-22,-33,-41,-41
562903707,-23,-34,-41,-41
562943927,-24,-31,-41,-40
562960776,-24,-33,-39,-41
562996319,-25,-31,-40,-41
563031511,-24,-30,-41,-40
563052895,-24,-34,-42,-39
563077189,-26,-34,-41,-40
563096664,-24,-33,-42,-40
563112311,-24,-33,-42,-39
563135289,-25,-34,-43,-40
563157816,-25,-33,-41,-40
563182059,-25,-32,-42,-39
563215896,-25,-34,-42,-40
563238406,-25,-33,-42,-40
563255057,-26,-32,-42,-42
563315573,-27,-34,-42,-40
563350340,-27,-34,-42,-40
563380688,-28,-33,-44,-40
563390119,-28,-34,-43,-40
563423780,-27,-33,-42,-38
563452700,-26,-35,-43,-41
563479408,-28,-34,-42,-40
563495954,-27,-36,-43,-40
563516037,-28,-34,-43,-40
563543828,-28,-36,-42,-38
563573699,-29,-34,-41,-38
563598357,-28,-33,-42,-39
563609758,-28,-35,-40,-40
563629356,-28,-36,-42,-40
563649393,-24,-35,-41,-38
563669346,-29,-34,-40,-39
563689369,-29,-37,-40,-40
563709367,-29,-37,-41,-40
563729362,-29,-38,-41,-40
563749356,-29,-38,-41,-40
563771336,-29,-36,-39,-40
563789372,-29,-34,-40,-38
563812233,-28,-38,-40,-40
563829367,-30,-35,-41,-41
563849418,-29,-37,-41,-40
563869373,-30,-36,-42,-40
563890779,-30,-38,-42,-40
563909372,-30,-36,-44,-41
563929386,-30,-36,-44,-39
563949376,-30,-35,-43,-40
563970321,-29,-34,-42,-39
563991706,-29,-34,-44,-40
564011767,-28,-34,-44,-38
564029371,-28,-33,-44,-39
564049391,-26,-33,-44,-40
564074011,-25,-34,-44,-37
564089385,-25,-34,-45,-39
564109402,-23,-34,-46,-39
564130071,-25,-33,-47,-38
564149338,-25,-34,-47,-36
564175748,-25,-34,-47,-39
564203048,-23,-31,-48,-37
564230670,-23,-31,-48,-38
564254633,-24,-30,-47,-39
564275239,-25,-33,-48,-38
564299258,-25,-34,-49,-36
564314975,-24,-32,-49,-37
564330724,-24,-32,-49,-39
564353049,-25,-31,-47,-38
564370057,-24,-33,-47,-38
564405149,-25,-33,-46,-38
564409371,-25,-33,-46,-39
564430678,-24,-32,-45,-39
564483191,-24,-32,-45,-44
564512797,-24,-32,-44,-44
564550657,-22,-31,-41,-43
564570360,-24,-31,-41,-44
564589342,-25,-32,-40,-44
564646511,-22,-32,-41,-47
564669328,-24,-32,-42,-44
564700675,-23,-31,-43,-49
564709358,-24,-30,-46,-50
564730672,-24,-32,-48,-49
564749347,-25,-32,-50,-50
564790674,-24,-32,-55,-51
564820672,-25,-33,-52,-50
564829359,-25,-32,-49,-48
564850664,-26,-33,-47,-43
564869408,-25,-33,-45,-42
564917866,-24,-33,-49,-45
564960449,-24,-33,-47,-49
564982419,-24,-33,-46,-50
564995013,-24,-32,-46,-50
565011283,-26,-33,-45,-51
565036462,-25,-32,-48,-50
565055741,-25,-34,-52,-51
565079165,-24,-32,-54,-51
565150698,-26,-33,-43,-51
565169341,-25,-32,-43,-51
565226173,-24,-32,-47,-43
565249298,-25,-34,-46,-42
565269328,-24,-32,-46,-42
565300704,-26,-33,-43,-41
565309343,-25,-33,-42,-41
565330682,-25,-33,-43,-41
565349325,-24,-32,-43,-42
565401041,-23,-32,-43,-44
565418748,-24,-30,-41,-44
565429366,-24,-32,-42,-42
565449443,-24,-33,-43,-41
565471350,-23,-32,-44,-42
565493671,-25,-31,-47,-44
565510739,-24,-32,-49,-47
565550289,-25,-33,-53,-52
565589270,-25,-33,-54,-48
565609260,-24,-31,-52,-44
565630699,-24,-33,-47,-43
565681730,-25,-32,-42,-38
565689371,-26,-34,-42,-41
565720686,-24,-32,-43,-37
565750835,-24,-33,-42,-36
565780678,-26,-32,-43,-36
565789336,-23,-33,-45,-36
565810782,-24,-31,-44,-38
565831451,-24,-33,-46,-38
565851891,-25,-33,-44,-42
565900701,-26,-32,-42,-48
565909349,-24,-33,-42,-51
565965006,-24,-34,-42,-45
565981550,-23,-32,-43,-40
565989362,-26,-31,-42,-40
566010002,-24,-33,-43,-45
566031109,-23,-33,-45,-43
566080689,-26,-32,-44,-38
566101225,-26,-32,-44,-38
566109325,-26,-33,-44,-38
566140709,-25,-33,-43,-36
566149377,-26,-33,-43,-35
566170686,-25,-33,-42,-34
566189334,-26,-33,-42,-33
566209329,-25,-31,-41,-32
566230666,-25,-33,-41,-31
566249341,-25,-32,-42,-30
566292886,-25,-32,-41,-28
566310305,-25,-33,-40,-28
566345399,-25,-34,-45,-27
566380514,-25,-34,-47,-25
566409791,-24,-32,-54,-26
566430137,-26,-34,-52,-25
566474404,-26,-33,-55,-25
566502836,-25,-33,-53,-25
566550776,-25,-31,-54,-26
566588320,-26,-32,-54,-25
566620691,-25,-33,-55,-23
566629328,-26,-33,-53,-25
566650695,-26,-32,-54,-25
566669386,-26,-33,-52,-25
566689337,-27,-33,-53,-25
566709332,-25,-32,-51,-25
566766572,-24,-31,-52,-26
566846878,-24,-33,-55,-24
566890118,-25,-33,-53,-25
566909380,-25,-33,-52,-25
566929344,-24,-34,-53,-25
566950680,-24,-33,-53,-26
566969342,-26,-33,-51,-25
566989267,-25,-33,-51,-25
567009332,-26,-32,-50,-25
567040702,-25,-32,-50,-25
567049328,-26,-33,-49,-25
567070680,-25,-32,-52,-23
567089320,-26,-32,-49,-25
567109296,-25,-32,-50,-24
567129350,-25,-32,-49,-25
567156229,-23,-32,-52,-23
567169350,-25,-33,-50,-25
567189356,-24,-33,-52,-25
567238207,-24,-34,-51,-26
567326560,-25,-34,-51,-26
567369350,-26,-33,-52,-25
567396533,-24,-33,-51,-25
567409510,-25,-32,-51,-25
567430032,-25,-34,-51,-24
567452250,-25,-34,-52,-25
567477955,-25,-31,-51,-24
567495060,-25,-32,-53,-25
567512056,-25,-32,-54,-26
567536369,-26,-35,-57,-25
567577809,-26,-33,-57,-25
567589523,-26,-33,-58,-25
567611837,-26,-33,-56,-23
567629538,-26,-33,-56,-25
567658382,-26,-34,-54,-24
567678938,-27,-32,-55,-26
567689805,-25,-34,-56,-26
567710708,-26,-35,-55,-24
567730328,-27,-38,-54,-26
567752066,-32,-39,-54,-24
567770344,-32,-36,-54,-26
567789991,-32,-38,-54,-27
567810770,-32,-38,-54,-27
567830731,-31,-39,-52,-27
567852638,-32,-39,-53,-26
567878450,-32,-38,-53,-26
579155077,-27,-34,-37,-39
579169839,-26,-33,-35,-37
579189999,-27,-36,-37,-39
579209734,-27,-33,-36,-36
579229725,-28,-36,-36,-39
579252927,-28,-36,-38,-37
579269671,-28,-36,-38,-37
579289693,-27,-33,-36,-36
579310768,-27,-34,-37,-38
579329685,-26,-35,-35,-38
579349867,-27,-35,-37,-38
579369799,-27,-35,-37,-38
579390009,-26,-34,-38,-37
579410186,-26,-34,-38,-37
579429735,-25,-33,-37,-39
579452570,-26,-35,-38,-38
579469730,-27,-32,-39,-36
579490293,-26,-32,-38,-36
579515984,-26,-32,-36,-37
579539526,-28,-33,-38,-39
579570031,-28,-36,-36,-37
579597280,-27,-33,-38,-39
579617409,-26,-35,-38,-36
579632564,-27,-35,-36,-38
579661967,-27,-35,-37,-39
579671708,-28,-33,-38,-37
579694364,-28,-33,-37,-37
579731672,-26,-35,-38,-40
579770432,-26,-32,-37,-38
579790654,-26,-36,-36,-36
579819189,-24,-35,-36,-39
579835805,-27,-34,-35,-40
579866380,-28,-36,-37,-40
579891100,-29,-34,-38,-40
579920588,-28,-36,-37,-39
579929734,-27,-34,-37,-40
579950778,-27,-33,-37,-39
579979714,-28,-33,-38,-40
579990697,-26,-34,-36,-39
580009689,-27,-35,-39,-39
580030762,-28,-34,-37,-38
580075813,-28,-36,-37,-40
580096088,-27,-36,-36,-40
580136533,-27,-36,-37,-40
580156429,-28,-34,-38,-38
580201856,-28,-36,-39,-40
580230926,-27,-36,-38,-40
580254841,-28,-33,-38,-40
580270863,-27,-36,-36,-39
580296945,-29,-36,-38,-40
580309732,-25,-35,-38,-38
580329752,-29,-36,-38,-40
580349716,-28,-34,-37,-40
580369982,-29,-34,-36,-40
580389771,-28,-36,-38,-39
580409748,-27,-35,-38,-37
580430451,-27,-37,-38,-38
580449890,-27,-36,-38,-37
580471716,-28,-33,-37,-39
580495026,-28,-35,-38,-37
580529818,-28,-35,-37,-36
580562574,-29,-33,-37,-39
580570787,-28,-35,-37,-39
580602649,-28,-34,-38,-38
580609719,-29,-34,-38,-38
580630801,-28,-34,-37,-40
580649786,-29,-34,-38,-39
580749662,-28,-35,-39,-38
580783393,-28,-35,-36,-39
580789747,-26,-34,-39,-39
580811429,-28,-34,-36,-38
580850792,-27,-35,-39,-38
580880801,-28,-34,-38,-38
580889728,-27,-35,-38,-38
580909760,-27,-35,-38,-38
580929742,-27,-35,-38,-37
581020799,-26,-34,-38,-38
581050787,-27,-34,-39,-38
581080783,-28,-33,-38,-38
581121367,-29,-34,-36,-39
581196860,-28,-34,-37,-37
581209722,-27,-34,-38,-38
581256624,-27,-36,-39,-39
581300824,-27,-35,-39,-38
581309715,-27,-36,-39,-38
581330780,-27,-34,-38,-38
581349719,-26,-36,-38,-38
581380789,-27,-34,-37,-37
581389729,-26,-35,-38,-37
581434223,-27,-35,-39,-37
581449724,-28,-35,-38,-38
581469701,-27,-36,-38,-36
581500797,-27,-35,-38,-38
581509733,-27,-35,-38,-37
581530800,-28,-34,-38,-38
581550079,-27,-35,-38,-38
581596175,-28,-35,-37,-36
581632008,-28,-36,-39,-39
581650797,-26,-35,-38,-37
581669759,-27,-34,-38,-38
581717304,-26,-33,-38,-36
581752056,-27,-36,-39,-37
581769682,-29,-34,-37,-38
581789747,-26,-35,-38,-37
581830772,-26,-35,-38,-38
581853179,-27,-33,-39,-36
581869702,-28,-34,-37,-38
581889712,-27,-33,-39,-38
581920790,-27,-35,-38,-37
581929753,-27,-34,-38,-38
581950782,-28,-35,-37,-38
581969712,-27,-35,-38,-38
581989620,-28,-35,-38,-38
582009714,-27,-35,-37,-38
582056842,-27,-35,-39,-38
582150789,-27,-34,-37,-37
582182143,-28,-36,-38,-38
582190504,-28,-34,-39,-38
582209697,-27,-35,-38,-38
582229709,-27,-33,-37,-37
582249709,-28,-35,-38,-37
582269720,-27,-34,-38,-38
582322885,-28,-33,-38,-37
582340779,-27,-35,-38,-38
582349695,-28,-35,-37,-38
582370840,-27,-34,-39,-38
582389709,-26,-35,-37,-38
582430829,-27,-35,-36,-38
582449750,-26,-35,-38,-36
582469723,-26,-35,-38,-37
582489703,-28,-33,-37,-36
582536517,-28,-34,-38,-38
582550824,-28,-35,-38,-38
582569719,-27,-33,-38,-38
582630255,-28,-34,-39,-36
582650786,-27,-34,-37,-37
582680797,-27,-35,-36,-38
582709732,-27,-34,-38,-38
582730788,-26,-35,-38,-37
582749694,-27,-35,-38,-36
582790814,-27,-35,-37,-37
582820822,-27,-34,-38,-37
582829696,-28,-33,-38,-38
582849683,-27,-35,-38,-37
582869692,-28,-33,-38,-38
582889715,-26,-35,-39,-37
582939123,-27,-35,-38,-38
582984354,-25,-36,-37,-38
583012128,-28,-33,-38,-36
583029699,-27,-34,-38,-38
583075073,-28,-34,-38,-38
583109679,-27,-34,-37,-38
583130792,-28,-34,-38,-38
583149718,-26,-36,-38,-38
583180800,-26,-34,-37,-38
583189709,-26,-35,-38,-38
583240798,-27,-35,-37,-38
583249698,-27,-34,-38,-39
583270784,-26,-34,-37,-38
583289688,-26,-34,-38,-37
583309602,-27,-35,-38,-38
583329717,-26,-34,-38,-39
583380387,-26,-34,-37,-37
583389687,-28,-34,-37,-38
583409681,-26,-33,-38,-38
583450804,-27,-35,-37,-36
583469685,-28,-35,-38,-38
583517400,-28,-36,-39,-38
583550798,-28,-34,-38,-38
583569768,-27,-34,-37,-38
583591683,-26,-33,-38,-38
583609711,-27,-35,-38,-37
583630794,-28,-34,-38,-38
583649697,-27,-34,-38,-37
583690781,-26,-34,-37,-39
583720815,-27,-35,-37,-38
583729744,-26,-35,-37,-38
583750831,-27,-35,-38,-38
583769693,-26,-35,-38,-38
583828520,-27,-35,-36,-39
583882611,-28,-33,-37,-38
583891983,-27,-36,-38,-37
583918157,-27,-36,-39,-38
583930215,-26,-34,-39,-38
583962261,-28,-33,-37,-36
583991386,-28,-34,-37,-39
584024432,-28,-36,-39,-38
584052842,-28,-33,-37,-36
584097136,-26,-35,-37,-38
584109766,-27,-36,-37,-39
584133511,-28,-35,-38,-38
584154302,-28,-33,-37,-39
584171324,-28,-34,-36,-38
584191952,-25,-35,-39,-36
584232735,-28,-34,-38,-39
584259383,-28,-36,-36,-38
584310181,-27,-35,-36,-37
584336987,-27,-33,-37,-39
584371354,-26,-36,-36,-36
584393618,-27,-34,-36,-37
584415273,-27,-36,-36,-38
584455753,-28,-33,-39,-37
584491152,-28,-34,-36,-37
584533205,-28,-33,-38,-38
584555482,-27,-35,-37,-38
584592081,-28,-35,-38,-36
584612527,-28,-36,-36,-36
584634186,-27,-36,-37,-38
584655515,-28,-35,-38,-36
584670472,-28,-36,-36,-38
584715234,-27,-35,-37,-38
584737340,-26,-33,-39,-37
584758802,-28,-35,-39,-37
584773962,-27,-35,-37,-38
584797663,-26,-36,-37,-36
584850151,-28,-36,-38,-38
584877332,-26,-33,-38,-37
584920800,-28,-36,-37,-39
584962675,-28,-34,-36,-37
584979185,-27,-35,-37,-37
585041292,-28,-34,-38,-38
585081692,-28,-35,-37,-37
585117747,-28,-36,-38,-36
585129834,-26,-35,-38,-38
585192026,-27,-34,-38,-37
585214283,-28,-35,-36,-35
585236080,-28,-33,-38,-37
585256878,-27,-36,-39,-36
585295660,-28,-34,-38,-38
585337285,-28,-34,-37,-38
585399704,-27,-33,-37,-39
585428777,-28,-35,-39,-37
585458535,-28,-36,-36,-38
585475536,-27,-35,-39,-38
585490844,-27,-36,-38,-37
585512691,-28,-34,-37,-37
585537424,-24,-35,-37,-37
585571892,-28,-34,-38,-36
585603250,-27,-34,-36,-38
585629874,-28,-36,-37,-37
585659453,-28,-33,-38,-36
585670209,-29,-34,-37,-38
585702544,-28,-33,-37,-36
585712198,-27,-34,-37,-38
585734794,-26,-33,-36,-37
585761979,-27,-35,-39,-39
585771293,-28,-36,-37,-38
585790045,-27,-36,-37,-38
585809635,-27,-36,-36,-36
585829657,-29,-34,-39,-36
585855321,-29,-35,-36,-37
585870239,-26,-35,-38,-37
585889901,-27,-35,-36,-37
585909746,-28,-36,-39,-36
585929639,-26,-35,-38,-38
585950814,-28,-36,-39,-38
585969906,-28,-36,-37,-37
585989667,-27,-36,-37,-37
586009682,-29,-36,-37,-37
586029883,-28,-33,-36,-38
586049800,-28,-33,-38,-37
586071282,-28,-33,-38,-38
586089666,-28,-36,-38,-36
586112687,-27,-35,-37,-38
586129683,-28,-34,-38,-36
586149659,-28,-36,-38,-37
586169664,-28,-34,-37,-38
586191765,-27,-36,-37,-38
586210616,-28,-36,-39,-38
586229660,-28,-36,-39,-36
586249661,-28,-35,-37,-39
586270268,-28,-36,-39,-37
586290771,-27,-35,-37,-39
586309667,-25,-36,-38,-37
586332168,-28,-36,-38,-38
586353109,-27,-35,-39,-38
586392465,-29,-35,-37,-39
586410808,-28,-35,-39,-38
586452043,-28,-33,-38,-39
586472383,-28,-36,-38,-38
586495197,-28,-36,-38,-37
586515740,-27,-36,-36,-37
586555424,-28,-34,-38,-37
586589705,-28,-33,-38,-39
586633619,-27,-35,-37,-37
586654939,-27,-36,-36,-37
586697139,-27,-36,-37,-39
586730126,-29,-33,-36,-36
586750835,-28,-36,-39,-36
586772580,-28,-36,-39,-39
586796076,-27,-35,-36,-36
586830370,-28,-36,-36,-38
586861601,-27,-36,-37,-37
586891332,-27,-33,-38,-40
586913198,-28,-34,-38,-40
586931535,-27,-36,-39,-38
586954265,-28,-34,-37,-39
586970091,-27,-34,-39,-40
586992947,-28,-34,-38,-40
587021172,-28,-36,-39,-39
587053959,-28,-36,-38,-38
587075682,-29,-35,-37,-40
587096236,-28,-33,-38,-39
587134435,-27,-33,-37,-40
587150458,-28,-36,-37,-38
587172229,-28,-33,-39,-41
587219976,-28,-34,-37,-38
587234709,-28,-33,-39,-39
587250892,-29,-35,-38,-39
587272967,-29,-36,-37,-38
587295573,-29,-35,-37,-39
587335870,-29,-33,-38,-37
587349685,-27,-36,-35,-40
