time,rssi_rec,rssi_send,rssi_eve_rec,rssi_eve_send
577995919,-33,-41,-47,-34
578014903,-34,-42,-46,-34
578035237,-35,-43,-46,-35
578056163,-35,-43,-45,-35
578075009,-34,-42,-46,-35
578094920,-35,-42,-48,-36
578114918,-35,-43,-49,-36
578136747,-34,-42,-51,-34
578154918,-33,-41,-49,-35
578175053,-34,-42,-48,-35
578196408,-33,-43,-48,-34
578214994,-34,-42,-48,-36
578234932,-34,-40,-49,-35
578255768,-33,-41,-47,-33
578274920,-33,-41,-46,-35
578294979,-34,-42,-45,-36
578314919,-35,-41,-45,-35
578334967,-33,-39,-47,-35
578354940,-33,-41,-49,-33
578375313,-34,-41,-50,-35
578395068,-33,-42,-49,-35
578414909,-34,-40,-47,-37
578437975,-33,-42,-46,-35
578454923,-36,-41,-46,-37
578477245,-34,-42,-48,-35
578495067,-37,-41,-47,-35
578515058,-34,-42,-47,-36
578536112,-33,-41,-48,-35
578555264,-34,-43,-49,-34
578574935,-35,-42,-48,-35
578594916,-34,-42,-48,-36
578615783,-34,-42,-47,-36
578634928,-32,-42,-45,-35
578654972,-36,-42,-47,-37
578674924,-31,-41,-45,-36
578695246,-34,-41,-48,-37
578714916,-35,-41,-48,-36
578735089,-33,-41,-48,-37
578755390,-34,-41,-48,-37
578775467,-33,-42,-47,-37
578794934,-35,-42,-47,-35
578814920,-35,-41,-45,-35
578836896,-35,-42,-45,-38
578854913,-36,-42,-46,-37
578875229,-34,-42,-45,-36
578894901,-34,-42,-46,-37
578914901,-32,-41,-46,-36
578936821,-34,-40,-46,-35
578955918,-32,-41,-46,-35
578975172,-32,-41,-45,-34
578994964,-33,-39,-47,-35
579015279,-32,-42,-47,-36
579034930,-33,-39,-48,-36
579055051,-32,-41,-49,-36
579081431,-34,-43,-48,-36
579095042,-33,-43,-49,-35
579114912,-34,-43,-47,-35
579134921,-35,-42,-47,-37
579154908,-36,-43,-47,-35
579174886,-35,-43,-46,-35
579194922,-35,-43,-46,-34
579215117,-36,-44,-47,-37
579234913,-36,-44,-47,-35
579254953,-36,-43,-45,-36
579274929,-36,-44,-46,-38
579295419,-38,-43,-45,-35
579314918,-37,-45,-47,-36
579334905,-37,-44,-45,-37
579354918,-38,-44,-47,-35
579374910,-37,-44,-45,-37
579394897,-36,-45,-47,-37
579414911,-36,-44,-47,-38
579434921,-36,-44,-47,-36
579454893,-37,-44,-46,-37
579475060,-36,-43,-47,-35
579496859,-35,-43,-47,-36
579515142,-35,-44,-47,-37
579535473,-36,-45,-45,-37
579555271,-36,-44,-45,-37
579574914,-37,-44,-48,-36
579594918,-36,-44,-48,-36
579614914,-36,-43,-47,-38
579636604,-36,-44,-48,-36
579656031,-36,-43,-48,-34
579674912,-35,-43,-48,-35
579694882,-36,-42,-48,-36
579714915,-35,-42,-47,-37
579735037,-34,-43,-48,-35
579755922,-34,-42,-47,-37
579775135,-34,-42,-46,-37
579795289,-33,-43,-46,-35
579817625,-36,-43,-47,-36
579834918,-32,-41,-46,-37
579854883,-34,-41,-46,-37
579877543,-34,-41,-47,-35
579894899,-35,-42,-47,-37
579914889,-34,-43,-48,-37
579934892,-34,-42,-47,-38
579954912,-35,-42,-45,-35
579974879,-34,-42,-47,-37
579994920,-35,-43,-47,-35
580014938,-37,-44,-47,-37
580036998,-35,-43,-48,-35
580055041,-35,-44,-48,-37
580074905,-35,-43,-48,-36
580094902,-35,-43,-48,-37
580115098,-35,-42,-49,-36
580137214,-34,-44,-48,-35
580154912,-35,-42,-48,-37
580174991,-33,-43,-48,-37
580194889,-35,-43,-49,-37
580216394,-35,-43,-49,-36
580234898,-35,-42,-48,-37
580254913,-35,-42,-48,-38
580277418,-35,-43,-48,-35
580294998,-36,-43,-50,-38
580317118,-35,-42,-48,-37
580335171,-36,-44,-49,-36
580359876,-37,-43,-48,-37
580374882,-34,-42,-48,-38
580397228,-36,-42,-48,-37
580415468,-37,-42,-48,-36
580434974,-37,-42,-48,-37
580454887,-37,-43,-47,-38
580475224,-36,-43,-48,-35
580494899,-35,-44,-47,-36
580515174,-35,-44,-47,-36
580534942,-36,-43,-46,-38
580556810,-36,-43,-47,-36
580574889,-35,-43,-47,-38
580596281,-34,-42,-47,-36
580614884,-35,-44,-47,-35
580634908,-35,-43,-47,-38
580656743,-36,-43,-47,-36
580674907,-36,-42,-45,-37
580696890,-35,-44,-46,-38
580716579,-35,-44,-45,-35
580736976,-35,-43,-47,-35
580754898,-36,-42,-47,-36
580774946,-34,-43,-47,-36
580794910,-36,-43,-48,-37
580814883,-36,-43,-48,-38
580834910,-36,-42,-48,-36
580854871,-34,-43,-47,-37
580875388,-34,-42,-48,-36
580894867,-34,-42,-49,-38
580914887,-32,-41,-47,-37
580934884,-32,-41,-48,-35
580956938,-34,-41,-48,-36
580974888,-31,-41,-46,-37
580994903,-33,-40,-46,-37
581015134,-32,-40,-47,-36
581038364,-33,-39,-48,-36
581059269,-34,-42,-46,-37
581074958,-33,-41,-49,-36
581101301,-35,-44,-49,-35
581114903,-35,-43,-49,-35
581134907,-37,-43,-49,-36
581154877,-33,-43,-48,-36
581174881,-35,-42,-48,-35
581198552,-32,-41,-46,-35
581216234,-31,-40,-47,-37
581234874,-33,-41,-47,-36
581255675,-32,-41,-47,-35
581274885,-34,-42,-47,-36
581295075,-34,-43,-46,-37
581314887,-35,-42,-48,-35
581334886,-36,-44,-47,-34
581354933,-34,-41,-49,-35
581374861,-35,-43,-49,-35
581396856,-36,-41,-50,-36
581414988,-35,-44,-51,-37
581436905,-34,-44,-48,-36
581454869,-36,-44,-48,-37
581474895,-34,-43,-48,-36
581494868,-35,-42,-48,-38
581515946,-33,-40,-49,-35
581534874,-33,-42,-46,-37
581559796,-34,-40,-46,-35
581576048,-33,-42,-48,-35
581596998,-33,-41,-48,-36
581614856,-35,-42,-48,-38
581638398,-34,-40,-47,-36
581656056,-31,-41,-46,-35
581674896,-33,-39,-46,-35
581694878,-32,-41,-45,-37
581721526,-32,-41,-45,-34
581735726,-34,-41,-45,-35
581755164,-35,-41,-46,-36
581776529,-33,-42,-48,-34
581794894,-31,-40,-47,-35
581814919,-31,-39,-46,-36
581838200,-32,-40,-44,-36
581857518,-30,-41,-46,-37
581875156,-34,-40,-45,-36
581896206,-32,-39,-45,-34
581915383,-34,-41,-46,-34
581935227,-35,-44,-46,-37
581955017,-34,-43,-47,-35
581974848,-35,-44,-47,-34
581994970,-36,-45,-46,-36
582014856,-36,-43,-45,-36
582034876,-36,-43,-46,-34
582055096,-36,-43,-46,-36
582074884,-35,-42,-48,-36
582098919,-33,-41,-46,-35
582114884,-32,-41,-45,-34
582134895,-36,-42,-47,-37
582154885,-33,-42,-48,-36
582174870,-34,-41,-49,-35
582196414,-32,-41,-49,-37
582216271,-34,-40,-50,-36
582234885,-35,-41,-47,-36
582261371,-34,-42,-49,-37
582276105,-34,-42,-49,-35
582294865,-35,-41,-49,-35
582315745,-33,-41,-49,-36
582335715,-34,-41,-48,-37
582356636,-33,-42,-48,-35
582374875,-34,-41,-49,-37
582394879,-34,-41,-50,-37
582417292,-32,-41,-49,-34
582437645,-33,-41,-48,-36
582455038,-34,-39,-48,-36
582476066,-33,-39,-49,-36
582494842,-33,-40,-48,-35
582514866,-34,-40,-49,-35
582536556,-33,-39,-47,-35
582555209,-34,-41,-48,-35
582575027,-35,-42,-50,-35
582594935,-33,-42,-50,-35
582614852,-35,-41,-49,-35
582634871,-33,-41,-49,-35
582654848,-32,-40,-49,-35
582676769,-32,-41,-50,-35
582694859,-30,-41,-51,-38
582714867,-31,-40,-51,-35
582734858,-31,-38,-51,-36
582756268,-33,-40,-51,-37
582774849,-32,-41,-48,-38
582795020,-33,-41,-48,-35
582818011,-32,-41,-47,-36
582836950,-32,-39,-48,-35
582856003,-33,-42,-49,-35
582874875,-33,-41,-48,-36
582895414,-32,-39,-48,-37
582914863,-34,-41,-48,-35
582934842,-32,-41,-48,-37
582958481,-34,-41,-48,-36
582975012,-33,-41,-46,-34
582994875,-34,-40,-47,-35
583014836,-33,-43,-47,-35
583035708,-35,-41,-47,-35
583055254,-33,-41,-48,-36
583077406,-32,-40,-48,-37
583094920,-33,-42,-47,-37
583114982,-33,-41,-48,-36
583134854,-32,-39,-47,-37
583154956,-33,-41,-47,-34
583175016,-34,-42,-48,-37
583194858,-33,-40,-47,-36
583215150,-33,-41,-49,-35
583235728,-33,-40,-48,-36
583256698,-33,-41,-48,-37
583274883,-32,-41,-46,-36
583294843,-33,-39,-48,-37
583315432,-34,-40,-49,-35
583335662,-33,-40,-48,-37
583354877,-33,-40,-47,-36
583374843,-33,-40,-46,-37
583394876,-34,-41,-47,-36
583414907,-33,-42,-48,-36
583436889,-33,-41,-46,-35
583454842,-32,-40,-48,-35
583475077,-32,-39,-48,-35
583495994,-32,-40,-50,-37
583523917,-33,-42,-52,-36
583534867,-36,-42,-50,-37
583555210,-35,-41,-47,-35
583575024,-33,-43,-46,-37
583596694,-32,-40,-46,-36
583614838,-32,-39,-45,-35
583634901,-31,-38,-45,-36
583654844,-30,-39,-45,-37
583674848,-32,-40,-45,-36
583697458,-32,-41,-45,-37
583714863,-35,-42,-46,-36
583734843,-36,-44,-46,-38
583754851,-35,-44,-47,-36
583776452,-34,-42,-48,-36
583799622,-34,-43,-49,-35
583814840,-35,-44,-49,-35
583835018,-34,-43,-48,-36
583855030,-34,-41,-46,-37
583875590,-32,-39,-45,-35
583897622,-34,-43,-45,-37
583914921,-34,-40,-45,-36
583935393,-32,-41,-46,-35
583956841,-29,-38,-46,-37
583974891,-30,-39,-48,-37
583994860,-33,-42,-49,-34
584014849,-37,-44,-51,-37
584038811,-35,-42,-50,-35
584054989,-34,-41,-50,-37
584076981,-34,-41,-48,-36
584094846,-35,-42,-49,-36
584114912,-33,-41,-48,-36
584134968,-32,-41,-49,-37
584154862,-33,-39,-49,-36
584178314,-33,-42,-49,-37
584194860,-36,-42,-49,-34
584216950,-34,-42,-49,-37
584234855,-34,-42,-48,-35
584254832,-34,-42,-47,-35
584274851,-33,-40,-49,-35
584294996,-34,-42,-49,-37
584317522,-36,-43,-49,-36
584337204,-33,-43,-52,-35
584355826,-35,-42,-53,-34
584374919,-33,-42,-53,-36
584394849,-32,-39,-55,-36
584414829,-34,-39,-55,-36
584434854,-34,-41,-54,-37
584454831,-33,-41,-56,-37
584475488,-34,-42,-57,-36
584494852,-39,-46,-57,-35
584514861,-41,-47,-53,-36
584534846,-40,-48,-51,-37
584558588,-40,-47,-51,-37
584574870,-39,-44,-52,-36
584596114,-39,-44,-53,-35
584614852,-39,-46,-53,-35
584635416,-40,-45,-54,-36
584655118,-40,-46,-57,-34
584674835,-40,-47,-56,-37
584694848,-41,-48,-56,-37
584714854,-39,-48,-57,-36
584734838,-38,-47,-59,-35
584754858,-38,-44,-67,-37
584776942,-36,-44,-68,-36
584794835,-35,-43,-67,-36
584815346,-34,-43,-67,-35
584834849,-37,-45,-60,-36
584855834,-41,-47,-59,-37
584875404,-42,-48,-56,-36
584895106,-41,-46,-55,-35
584914847,-40,-47,-56,-37
584936943,-38,-45,-56,-34
584954853,-35,-44,-56,-35
584975446,-39,-43,-55,-36
584997530,-37,-45,-55,-36
585014845,-37,-46,-54,-34
585038068,-40,-47,-53,-37
585055833,-38,-47,-51,-37
585075717,-40,-46,-53,-34
585094825,-39,-47,-55,-35
585115123,-38,-45,-55,-36
585134905,-38,-45,-57,-35
585154854,-39,-44,-56,-36
585174813,-35,-43,-56,-35
585194850,-34,-43,-55,-34
585214882,-36,-43,-51,-37
585236786,-34,-42,-50,-37
585257294,-34,-42,-48,-35
585277083,-35,-43,-47,-36
585294810,-36,-41,-44,-35
585314857,-36,-42,-45,-36
585340745,-35,-43,-45,-34
585354848,-36,-43,-44,-36
585375955,-35,-43,-44,-35
585396959,-34,-43,-43,-37
585417433,-36,-44,-44,-37
585434833,-35,-43,-44,-36
585454838,-36,-43,-43,-37
585474845,-35,-44,-44,-35
585496492,-36,-44,-45,-37
585517054,-37,-43,-44,-35
585537097,-37,-43,-45,-37
585557565,-37,-45,-45,-36
585575938,-35,-43,-46,-34
585594844,-35,-44,-46,-36
585614831,-36,-44,-47,-37
585634869,-37,-43,-46,-35
585658443,-36,-43,-47,-37
585674839,-37,-44,-47,-35
585698883,-38,-43,-47,-37
585714916,-38,-44,-47,-34
585734825,-36,-43,-46,-37
585756336,-36,-43,-45,-36
585774805,-36,-43,-45,-36
585800022,-34,-43,-45,-34
585816743,-34,-41,-46,-35
585835356,-33,-41,-46,-37
585857546,-33,-41,-47,-35
585874830,-33,-42,-49,-36
585894843,-34,-41,-50,-36
585914873,-35,-44,-51,-36
585935776,-38,-46,-49,-35
585954832,-39,-48,-48,-37
585975093,-41,-47,-49,-36
585995037,-38,-44,-50,-36
586014820,-35,-42,-49,-37
586034902,-33,-41,-47,-36
586055960,-31,-42,-47,-37
586076522,-34,-43,-46,-35
586094820,-35,-43,-47,-37
586114842,-36,-44,-48,-35
586134824,-36,-43,-48,-37
586154892,-36,-42,-48,-35
586174830,-37,-44,-47,-37
586194842,-39,-44,-48,-35
586216290,-39,-46,-47,-37
586236249,-37,-48,-48,-36
586255117,-41,-48,-48,-37
586275012,-38,-46,-47,-36
586295430,-39,-44,-48,-34
586315945,-36,-44,-46,-35
586336640,-35,-44,-46,-34
586354827,-35,-44,-47,-36
586374830,-35,-43,-45,-36
586394827,-35,-41,-45,-36
586415003,-32,-41,-45,-35
586438708,-34,-42,-45,-36
586454818,-33,-42,-47,-37
586474833,-34,-42,-48,-37
586494886,-37,-43,-47,-36
586519928,-38,-44,-48,-36
586534804,-35,-44,-48,-38
586557264,-35,-44,-48,-37
586574833,-35,-43,-47,-36
586594905,-34,-42,-46,-37
586619224,-33,-41,-46,-35
586635933,-33,-40,-47,-36
586654810,-33,-41,-47,-36
586674912,-36,-41,-48,-36
586694886,-33,-40,-47,-36
586716532,-34,-41,-47,-35
586738330,-34,-42,-48,-37
586762579,-36,-42,-48,-36
586774840,-35,-43,-48,-38
586795569,-34,-41,-48,-35
586814821,-33,-41,-47,-36
586834818,-35,-40,-46,-35
586857061,-34,-40,-48,-36
586875168,-32,-42,-47,-36
586896054,-36,-42,-48,-35
586915343,-33,-41,-48,-36
586934852,-33,-42,-48,-37
586954840,-33,-42,-47,-36
586974813,-34,-42,-47,-35
586995831,-34,-41,-47,-35
587014829,-34,-42,-47,-35
587035325,-34,-42,-47,-36
587054958,-34,-43,-47,-36
587074828,-33,-42,-47,-35
587094820,-33,-43,-47,-34
587114803,-34,-42,-46,-35
587134913,-34,-43,-48,-36
587156188,-33,-41,-48,-35
587174828,-34,-43,-47,-36
587195102,-35,-43,-47,-35
587214820,-35,-44,-47,-36
587234828,-35,-43,-46,-37
587254787,-36,-43,-47,-35
587274832,-36,-43,-47,-36
587294909,-35,-44,-46,-36
587314930,-34,-42,-46,-36
587336648,-33,-43,-47,-35
587354816,-34,-42,-46,-36
587374787,-36,-42,-46,-35
587395213,-34,-42,-47,-36
587417693,-35,-42,-47,-36
587434872,-34,-41,-46,-35
587455464,-33,-41,-46,-37
587475022,-32,-41,-47,-36
587495896,-33,-42,-45,-37
587514825,-31,-40,-47,-37
587537668,-34,-40,-46,-37
587558693,-35,-40,-46,-36
587574811,-36,-41,-46,-37
587594811,-33,-42,-47,-35
587614809,-33,-42,-46,-37
587636375,-35,-42,-48,-36
587654868,-35,-44,-49,-37
587674811,-36,-42,-47,-36
587696962,-35,-42,-48,-37
587714907,-35,-42,-47,-37
587736182,-35,-43,-49,-36
587754823,-37,-44,-49,-35
587774890,-37,-44,-49,-37
587796770,-37,-45,-49,-36
587817284,-37,-44,-49,-35
587834802,-34,-43,-49,-36
587854837,-34,-43,-48,-36
587874829,-35,-42,-49,-36
587894820,-35,-43,-49,-35
587914813,-37,-44,-49,-35
587935755,-35,-43,-49,-37
587956955,-35,-43,-49,-34
587976424,-37,-42,-49,-36
587994817,-37,-42,-49,-37
588014782,-33,-41,-49,-37
588034996,-36,-41,-49,-35
588055531,-34,-42,-48,-37
588077171,-33,-42,-48,-37
588094911,-33,-41,-48,-36
588114799,-34,-43,-47,-37
588135289,-35,-43,-48,-34
588155229,-35,-43,-47,-35
588174798,-37,-43,-48,-35
588195504,-36,-43,-49,-36
588214840,-35,-44,-50,-35
588236620,-38,-44,-50,-36
588255253,-36,-45,-49,-35
588276313,-36,-45,-48,-36
588296437,-36,-43,-49,-35
588314791,-36,-43,-48,-36
588334778,-35,-43,-47,-37
588354816,-34,-40,-46,-36
588376742,-33,-39,-47,-36
588394821,-32,-39,-48,-36
588415351,-33,-41,-50,-35
588435022,-33,-42,-49,-36
588454791,-36,-43,-49,-37
588474860,-36,-44,-48,-36
588494809,-37,-44,-49,-36
588514821,-39,-45,-48,-34
588536576,-39,-44,-49,-37
588555142,-36,-44,-50,-36
588574807,-38,-45,-51,-34
588594796,-38,-46,-52,-36
588615984,-38,-45,-52,-34
588636818,-39,-46,-52,-36
588654792,-39,-45,-50,-37
588674793,-39,-44,-50,-37
588694790,-38,-45,-49,-35
588714913,-39,-44,-47,-37
588734787,-39,-44,-46,-36
588756470,-39,-44,-47,-36
588776288,-39,-45,-46,-35
588796232,-38,-45,-47,-36
588814922,-37,-44,-45,-35
588834788,-37,-43,-46,-34
588854828,-36,-45,-45,-35
588874796,-36,-44,-45,-36
588894795,-36,-44,-46,-34
588914878,-36,-44,-45,-34
588934770,-35,-44,-47,-37
588954798,-36,-43,-48,-35
588975300,-36,-44,-49,-36
588994812,-38,-43,-49,-37
589014791,-35,-44,-50,-35
589034801,-36,-44,-49,-36
589054968,-34,-43,-47,-37
589076855,-33,-42,-45,-36
589094791,-33,-41,-43,-35
589114878,-33,-42,-44,-36
589135145,-34,-42,-44,-37
589155668,-35,-41,-46,-35
589174787,-36,-42,-47,-37
589195885,-35,-44,-48,-35
589217391,-37,-43,-51,-37
589235932,-37,-43,-51,-34
589254768,-35,-44,-49,-37
589274913,-36,-44,-48,-34
589298309,-36,-42,-46,-37
589314779,-36,-43,-47,-36
589334796,-36,-43,-45,-34
589356407,-38,-44,-45,-35
589374846,-35,-42,-45,-35
589394787,-35,-43,-46,-36
589415801,-35,-43,-45,-37
589435530,-38,-45,-46,-37
589455706,-36,-44,-45,-37
589474832,-37,-44,-45,-36
589494838,-35,-42,-45,-37
589515373,-35,-43,-44,-37
589534797,-34,-43,-44,-35
589555157,-36,-44,-45,-36
589575999,-37,-45,-46,-35
589595321,-40,-45,-46,-35
589618187,-41,-46,-47,-35
589634800,-40,-47,-47,-36
589654848,-40,-46,-47,-36
589674881,-39,-45,-47,-35
589694784,-38,-44,-48,-34
589714808,-39,-44,-46,-35
589735902,-39,-45,-48,-37
589755212,-39,-44,-47,-37
589774789,-37,-45,-47,-37
589794891,-37,-46,-48,-36
589818548,-37,-45,-48,-37
589834775,-38,-44,-47,-36
589854788,-37,-43,-47,-35
589874943,-37,-44,-48,-35
589897721,-37,-45,-48,-36
589914918,-37,-45,-47,-35
589934972,-38,-45,-48,-37
589954769,-39,-44,-48,-37
589974758,-39,-43,-48,-37
589994801,-36,-44,-49,-36
590015101,-39,-44,-49,-35
590036739,-38,-45,-47,-36
590056313,-37,-44,-48,-36
590074783,-38,-45,-49,-37
590096752,-36,-44,-49,-37
590117492,-37,-46,-50,-36
590134774,-40,-47,-49,-35
590154782,-38,-45,-49,-36
590178379,-36,-44,-48,-37
590194777,-38,-46,-48,-35
590216303,-39,-45,-48,-37
590234794,-39,-46,-49,-35
590254946,-39,-46,-50,-37
590274977,-38,-46,-49,-34
590295088,-38,-46,-51,-37
590316660,-40,-44,-48,-35
590336690,-40,-46,-47,-37
590354787,-39,-45,-49,-36
590374762,-37,-44,-48,-37
590396816,-37,-45,-49,-35
590414765,-37,-43,-50,-37
590436291,-39,-45,-50,-36
590454773,-38,-44,-50,-37
590476718,-38,-47,-50,-34
590494759,-39,-45,-50,-37
590516950,-39,-45,-48,-35
590536003,-38,-46,-50,-37
590555140,-40,-47,-49,-35
590582545,-38,-48,-49,-36
590594789,-42,-47,-50,-37
590615149,-41,-48,-49,-37
590634801,-40,-47,-49,-35
590655374,-37,-45,-50,-34
590674765,-38,-45,-49,-36
590697718,-39,-45,-49,-37
590715238,-36,-45,-49,-36
590734758,-38,-43,-48,-37
590754771,-36,-43,-50,-36
590774896,-35,-44,-49,-34
590794784,-36,-44,-49,-37
590814752,-38,-44,-49,-36
590834871,-38,-45,-47,-36
590854774,-37,-46,-48,-37
590874766,-40,-45,-47,-35
590894910,-40,-47,-47,-37
590915348,-40,-47,-45,-36
590936685,-40,-47,-46,-36
590954850,-40,-47,-46,-37
590974829,-40,-47,-45,-36
590995053,-38,-47,-46,-37
591014765,-39,-48,-46,-37
591035517,-38,-46,-47,-36
591054918,-39,-48,-46,-37
591075554,-42,-47,-46,-37
591094763,-41,-49,-47,-38
591114785,-41,-48,-46,-38
591134763,-41,-48,-46,-37
591155508,-40,-47,-47,-36
591175972,-39,-47,-48,-38
591196928,-38,-47,-48,-35
591220380,-42,-48,-50,-37
591234766,-39,-49,-48,-37
591254898,-43,-48,-50,-36
591274784,-42,-49,-51,-36
591298939,-43,-50,-50,-38
591314754,-42,-49,-51,-35
591336134,-42,-49,-51,-36
591354884,-41,-48,-50,-35
591376847,-41,-46,-51,-36
591394822,-39,-46,-50,-35
591416664,-40,-46,-50,-36
591434768,-38,-45,-51,-35
591457166,-39,-44,-50,-35
591475434,-38,-47,-51,-36
591496260,-37,-45,-51,-37
591514773,-40,-46,-52,-34
591535613,-39,-44,-51,-34
591555242,-40,-45,-52,-36
591575489,-39,-47,-52,-37
591594754,-40,-45,-51,-36
591616265,-39,-46,-51,-37
591636844,-40,-46,-51,-34
591654753,-40,-47,-51,-37
591674771,-38,-47,-51,-35
591694753,-38,-46,-49,-37
591714869,-40,-46,-50,-37
591734749,-40,-48,-50,-36
591755903,-40,-45,-50,-36
591774752,-40,-47,-48,-37
591795550,-39,-46,-50,-36
591818842,-42,-45,-49,-34
591835986,-42,-46,-49,-35
591854735,-42,-47,-47,-35
591874795,-41,-47,-49,-36
591894764,-40,-46,-48,-34
591914924,-42,-47,-49,-36
591934762,-42,-47,-47,-35
591954761,-42,-47,-47,-36
591975388,-40,-47,-49,-35
591995454,-42,-46,-48,-37
592015761,-42,-47,-49,-36
592036426,-42,-47,-47,-35
592054953,-42,-46,-48,-37
592076530,-42,-45,-48,-36
592094742,-42,-46,-48,-35
592114779,-43,-46,-49,-36
592135188,-42,-47,-47,-35
592155317,-42,-46,-46,-35
592174812,-39,-46,-49,-36
592194766,-40,-47,-48,-35
592216114,-41,-46,-48,-35
592237862,-42,-47,-47,-35
592254760,-42,-47,-47,-35
592277147,-42,-46,-48,-36
592296677,-40,-45,-48,-36
592314834,-40,-47,-47,-36
592334737,-39,-47,-47,-37
592354766,-40,-47,-48,-36
592374751,-41,-47,-48,-37
592397198,-40,-46,-47,-36
592416664,-41,-47,-48,-37
592434925,-40,-45,-47,-35
592456017,-40,-44,-46,-37
592474765,-39,-46,-48,-35
592494753,-41,-44,-47,-34
592514770,-40,-45,-48,-35
592534765,-41,-46,-47,-37
592555895,-40,-46,-48,-35
592575096,-40,-45,-47,-37
592594941,-40,-45,-47,-36
592614748,-39,-47,-47,-36
592634764,-40,-47,-47,-35
592654743,-40,-47,-46,-34
592677511,-40,-45,-48,-35
592694755,-39,-46,-48,-36
592714742,-39,-45,-48,-36
592735494,-38,-46,-48,-34
592757292,-39,-45,-46,-35
592776869,-39,-46,-46,-37
592794892,-37,-46,-46,-36
592816103,-40,-45,-48,-37
592838512,-40,-46,-48,-36
592854738,-40,-46,-49,-37
592875345,-37,-45,-48,-35
592896939,-39,-45,-47,-36
592916873,-39,-47,-48,-36
592934753,-41,-46,-46,-35
592954746,-38,-45,-47,-34
592975097,-38,-45,-46,-35
592994741,-40,-47,-48,-36
593014740,-41,-47,-47,-37
593034762,-41,-45,-46,-35
593054865,-38,-45,-47,-35
593074813,-43,-45,-45,-35
593097709,-43,-45,-46,-37
593114752,-43,-46,-46,-36
593134753,-43,-47,-47,-34
593157649,-43,-45,-48,-35
593174862,-43,-47,-47,-37
593194870,-43,-46,-49,-35
593214740,-43,-46,-47,-34
593237051,-41,-47,-47,-35
593254718,-42,-47,-48,-37
593275534,-41,-47,-48,-35
593294721,-40,-47,-47,-37
593314735,-40,-46,-48,-36
593334797,-42,-46,-46,-37
593354742,-44,-45,-47,-36
593374721,-42,-46,-47,-35
593394862,-43,-47,-48,-34
593414725,-43,-46,-48,-34
593434732,-44,-46,-47,-36
593454736,-41,-45,-48,-37
593474743,-42,-45,-47,-36
593498087,-44,-47,-49,-35
593514751,-42,-47,-48,-35
593534748,-42,-47,-48,-36
593555084,-42,-46,-48,-36
593575279,-44,-47,-47,-36
593594806,-42,-47,-48,-36
593614809,-42,-47,-48,-37
593634750,-40,-46,-47,-36
593654727,-40,-46,-47,-35
593674741,-42,-47,-47,-37
593694710,-42,-47,-48,-37
593715470,-42,-45,-48,-36
593736004,-40,-45,-48,-35
593756572,-41,-48,-47,-36
593777963,-42,-47,-48,-35
593794740,-39,-46,-48,-36
593814737,-42,-46,-47,-34
593834753,-40,-47,-48,-36
593854789,-40,-46,-47,-37
593874745,-41,-47,-47,-37
593896120,-41,-46,-48,-35
593924206,-38,-46,-49,-35
593934928,-40,-47,-48,-35
593961381,-40,-46,-48,-36
593975183,-40,-47,-49,-34
593994742,-40,-45,-47,-36
594017856,-38,-47,-48,-34
594037148,-40,-47,-48,-34
594054867,-39,-47,-47,-37
594074736,-39,-46,-47,-35
594096957,-40,-46,-47,-37
594119285,-39,-47,-48,-36
594136432,-39,-47,-47,-35
594154725,-38,-46,-48,-35
594174882,-37,-46,-47,-37
594196836,-39,-45,-48,-36
594215505,-38,-46,-47,-37
594234825,-37,-45,-46,-34
594256066,-39,-44,-47,-36
594275350,-37,-44,-49,-35
594294886,-39,-46,-48,-37
594315955,-39,-46,-49,-36
594334723,-39,-46,-48,-37
594354809,-39,-46,-47,-36
594378177,-39,-44,-48,-37
594394745,-36,-46,-47,-34
594418321,-39,-46,-48,-37
594434719,-38,-46,-48,-36
594454725,-39,-46,-49,-37
594474780,-36,-45,-49,-36
594494721,-39,-44,-48,-35
594517326,-40,-46,-49,-34
594538045,-36,-45,-48,-37
594557237,-40,-46,-49,-36
594576777,-39,-46,-48,-35
594596919,-40,-45,-48,-36
594614789,-40,-45,-49,-37
594634742,-39,-45,-49,-37
594657625,-39,-46,-49,-34
594674750,-39,-46,-49,-36
594694728,-39,-46,-49,-35
594715331,-39,-45,-49,-36
594734707,-39,-45,-48,-34
594754719,-37,-45,-49,-34
594774706,-38,-45,-48,-37
594796172,-40,-45,-49,-37
594815047,-40,-47,-48,-35
594836017,-38,-45,-48,-36
594854981,-37,-46,-48,-34
594874807,-37,-45,-46,-35
594894725,-38,-45,-47,-37
594914926,-39,-45,-47,-35
594934723,-37,-45,-47,-37
594954720,-36,-45,-49,-36
594974882,-39,-44,-47,-37
594995219,-38,-44,-48,-35
595016015,-36,-45,-48,-35
595034711,-37,-44,-47,-36
595055892,-38,-45,-48,-36
595074728,-37,-44,-48,-37
595095110,-36,-44,-48,-37
595114727,-38,-43,-48,-36
595135159,-35,-43,-47,-35
595154793,-35,-42,-47,-37
595174701,-37,-44,-48,-36
595194727,-37,-42,-47,-34
595214777,-34,-43,-46,-35
595234709,-36,-42,-47,-36
595254942,-36,-41,-46,-37
595274771,-35,-41,-46,-34
595294999,-33,-41,-46,-37
595314709,-33,-42,-47,-34
595334986,-33,-41,-46,-35
595354976,-34,-41,-46,-36
595374881,-34,-41,-46,-37
595396334,-34,-41,-46,-36
595415283,-34,-41,-46,-37
